Time;Voltage - Dev9_ai0;Voltage - Dev9_ai1;Voltage - Dev9_ai2;Voltage - Dev9_ai3
3,640866124483735100E+9;4,886986802672614900E+0;6,071634270584408400E-2;1,240957776079433000E+0;1,998972440322548900E-1
3,640866124484135100E+9;4,886986802672614900E+0;6,071634270584408400E-2;1,913831018551531900E+0;-1,478904679434230600E-1
3,640866124484535200E+9;4,887644874074173800E+0;6,071634270584408400E-2;2,571569399570996100E+0;-3,397165813257827000E-1
3,640866124484935300E+9;4,887644874074173800E+0;6,104537555308955200E-2;3,163830750718932300E+0;-4,427038348654049300E-1
3,640866124485334900E+9;4,886986802672614900E+0;6,071634270584408400E-2;3,669556720272655300E+0;-5,055490893482453800E-1
3,640866124485734900E+9;4,884683552777035600E+0;6,071634270584408400E-2;4,096314882241873800E+0;-5,456910834433126300E-1
3,640866124486135000E+9;4,889619088286377900E+0;6,104537555308955200E-2;4,439498533219106600E+0;-5,746459640071957000E-1
3,640866124486535100E+9;4,887973909775423600E+0;6,071634270584408400E-2;4,798147174923027300E+0;-5,989943860345412500E-1
3,640866124486935100E+9;4,886986802672614900E+0;6,071634270584408400E-2;5,076182382791044400E+0;-6,193944151194048500E-1
3,640866124487335200E+9;4,887315838373237600E+0;6,104537555308955200E-2;5,203848330032541500E+0;-6,295944296011536400E-1
3,640866124487735300E+9;4,885999695572628800E+0;6,071634270584408400E-2;5,271958791170190400E+0;-6,345299204650972600E-1
3,640866124488134900E+9;4,887315838373237600E+0;6,071634270584408400E-2;5,315391556428630300E+0;-6,371621822554083300E-1
3,640866124488534900E+9;4,881064160115011300E+0;6,071634270584408400E-2;5,335462760523578900E+0;-6,401234767663680500E-1
3,640866124488935000E+9;4,885670659873260200E+0;6,104537555308955200E-2;5,332501435250779100E+0;-6,407815422127975900E-1
3,640866124489335100E+9;4,888631981178864500E+0;6,104537555308955200E-2;5,183448098047370500E+0;-6,361750840843499700E-1
3,640866124489735100E+9;4,886657766972305700E+0;6,038730985867409700E-2;4,698120361749676700E+0;-6,226847423759611600E-1
3,640866124490135200E+9;4,887973909775423600E+0;6,104537555308955200E-2;4,223980480673705300E+0;-6,009685824047440400E-1
3,640866124490535300E+9;4,886328731272310900E+0;6,104537555308955200E-2;3,876519566813032100E+0;-5,838588804780438000E-1
3,640866124490934800E+9;4,887315838373237600E+0;6,071634270584408400E-2;3,417845284935510500E+0;-5,628007856366381600E-1
3,640866124491334900E+9;4,887315838373237600E+0;6,104537555308955200E-2;2,750563868816490800E+0;-5,282523483886997200E-1
3,640866124491735000E+9;4,887973909775423600E+0;6,071634270584408400E-2;2,036560536895066800E+0;-4,792264698871810900E-1
3,640866124492135000E+9;4,887644874074173800E+0;6,071634270584408400E-2;1,331770950604933100E+0;-4,216457387148012700E-1
3,640866124492535100E+9;4,887315838373237600E+0;6,071634270584408400E-2;5,970399956418053200E-1;-3,436649745301990100E-1
3,640866124492935200E+9;4,887315838373237600E+0;6,071634270584408400E-2;-1,222259091398220100E-1;-2,238970436416747300E-1
3,640866124493335200E+9;4,886986802672614900E+0;6,104537555308955200E-2;-6,865170903463666500E-1;5,775504708402953700E-2
3,640866124493734800E+9;4,887315838373237600E+0;6,104537555308955200E-2;-1,259692040197192700E+0;4,782590921158975700E-1
3,640866124494134900E+9;4,887315838373237600E+0;6,137440840041051600E-2;-1,932892894778081900E+0;8,043308013837604500E-1
3,640866124494535000E+9;4,887973909775423600E+0;6,071634270584408400E-2;-2,593590599917930300E+0;9,829957695225769400E-1
3,640866124494935000E+9;4,887315838373237600E+0;6,038730985867409700E-2;-3,183217422025980800E+0;1,080718612324286700E+0
3,640866124495335100E+9;4,886657766972305700E+0;6,104537555308955200E-2;-3,682031392733693800E+0;1,140273616214150500E+0
3,640866124495735200E+9;4,888302945476987700E+0;6,038730985867409700E-2;-4,107142175710751400E+0;1,180415665408469600E+0
3,640866124496135200E+9;4,886328731272310900E+0;6,071634270584408400E-2;-4,450652903513351100E+0;1,207725421298484700E+0
3,640866124496534800E+9;4,886328731272310900E+0;6,038730985867409700E-2;-4,811931600874894200E+0;1,233060978780845500E+0
3,640866124496934900E+9;4,888302945476987700E+0;6,104537555308955200E-2;-5,083713337308119600E+0;1,252802972171783300E+0
3,640866124497335000E+9;4,887315838373237600E+0;6,071634270584408400E-2;-5,206771935397214600E+0;1,262015902586116200E+0
3,640866124497735000E+9;4,887315838373237600E+0;6,104537555308955200E-2;-5,272907716628266100E+0;1,265964301367433100E+0
3,640866124498135100E+9;4,891264266805174000E+0;6,104537555308955200E-2;-5,314036937626422500E+0;1,268596567232437500E+0
3,640866124498535200E+9;4,887315838373237600E+0;6,071634270584408400E-2;-5,335424133714627500E+0;1,270241733402454500E+0
3,640866124498935200E+9;4,885012588475463600E+0;6,104537555308955200E-2;-5,330488626853685300E+0;1,269583666934042300E+0
3,640866124499334800E+9;4,885341624174205100E+0;6,071634270584408400E-2;-5,174197598134004000E+0;1,267938500765376300E+0
3,640866124499734900E+9;4,887315838373237600E+0;6,104537555308955200E-2;-4,676369808861244000E+0;1,253461038626454200E+0
3,640866124500134900E+9;4,887973909775423600E+0;6,104537555308955200E-2;-4,207497305797883900E+0;1,231744845905219400E+0
3,640866124500535000E+9;4,886986802672614900E+0;6,071634270584408400E-2;-3,862670547893623000E+0;1,214635118715708900E+0
3,640866124500935100E+9;4,886986802672614900E+0;6,104537555308955200E-2;-3,408604973685625400E+0;1,194564093045716200E+0
3,640866124501335100E+9;4,886986802672614900E+0;6,071634270584408400E-2;-2,733758563670279700E+0;1,159686574189999500E+0
3,640866124501735200E+9;4,886328731272310900E+0;6,071634270584408400E-2;-2,017125263653872100E+0;1,111318696675042100E+0
3,640866124502135300E+9;4,885999695572628800E+0;6,071634270584408400E-2;-1,319905019566368200E+0;1,054066926841230200E+0
3,640866124502534900E+9;4,886328731272310900E+0;6,071634270584408400E-2;-5,792524222469228600E-1;9,764151070958958500E-1
3,640866124502934900E+9;4,885341624174205100E+0;6,071634270584408400E-2;1,363938995929845100E-1;8,605954561680722000E-1
3,640866124503335000E+9;4,883367409986457000E+0;6,071634270584408400E-2;6,977240959836011900E-1;5,973690286336594800E-1
3,640866124503735100E+9;4,885341624174205100E+0;6,005827701157957100E-2;1,274519165460315800E+0;1,765359097170946800E-1
3,640866124504135100E+9;4,886657766972305700E+0;6,071634270584408400E-2;1,950353741384554000E+0;-1,623679111956336800E-1
3,640866124504535200E+9;4,886986802672614900E+0;6,104537555308955200E-2;2,610066366747975300E+0;-3,466262694282619100E-1
3,640866124504935300E+9;4,886328731272310900E+0;6,104537555308955200E-2;3,196734179955468000E+0;-4,476393261205379700E-1
3,640866124505334900E+9;4,886657766972305700E+0;6,071634270584408400E-2;3,698182735903898300E+0;-5,071942530543722700E-1
3,640866124505734900E+9;4,886657766972305700E+0;6,071634270584408400E-2;4,115727947356431200E+0;-5,483233453271712000E-1
3,640866124506135000E+9;4,886328731272310900E+0;6,071634270584408400E-2;4,458253545167742100E+0;-5,746459640071957000E-1
3,640866124506535100E+9;4,886657766972305700E+0;6,071634270584408400E-2;4,817231241194506600E+0;-6,012976151329610900E-1
3,640866124506935100E+9;4,882709338593048900E+0;6,104537555308955200E-2;5,087369603015058100E+0;-6,203815132968112400E-1
3,640866124507335200E+9;4,886657766972305700E+0;6,038730985867409700E-2;5,207467726161971700E+0;-6,312395932235012000E-1
3,640866124507735200E+9;4,886657766972305700E+0;6,104537555308955200E-2;5,274591079808408800E+0;-6,348589531890301800E-1
3,640866124508134800E+9;4,888302945476987700E+0;6,104537555308955200E-2;5,315062520306311100E+0;-6,365041168080771700E-1
3,640866124508534900E+9;4,889619088286377900E+0;6,104537555308955200E-2;5,337766013532331900E+0;-6,378202477025751700E-1
3,640866124508935000E+9;4,886328731272310900E+0;6,071634270584408400E-2;5,331514326832553300E+0;-6,394654113197748600E-1
3,640866124509335000E+9;4,886328731272310900E+0;6,038730985867409700E-2;5,167983406899478100E+0;-6,355170186367723500E-1
3,640866124509735100E+9;4,886657766972305700E+0;6,104537555308955200E-2;4,667520059409952200E+0;-6,210395787482061400E-1
3,640866124510135200E+9;4,885999695572628800E+0;6,071634270584408400E-2;4,201935129497150500E+0;-5,993234187630156500E-1
3,640866124510535200E+9;4,886657766972305700E+0;6,104537555308955200E-2;3,855790374050702700E+0;-5,818846840943287000E-1
3,640866124510934800E+9;4,886986802672614900E+0;6,071634270584408400E-2;3,386916046552005200E+0;-5,614846547030123400E-1
3,640866124511334900E+9;4,886986802672614900E+0;6,038730985867409700E-2;2,711079789513683600E+0;-5,252910537438979500E-1
3,640866124511735000E+9;4,886328731272310900E+0;6,104537555308955200E-2;1,998392641252343400E+0;-4,765942079240186300E-1
3,640866124512135000E+9;4,886986802672614900E+0;6,071634270584408400E-2;1,291957927164102000E+0;-4,176973456631231600E-1
3,640866124512535100E+9;4,886986802672614900E+0;6,071634270584408400E-2;5,516334437365091300E-1;-3,384004502558621300E-1
3,640866124512935200E+9;4,887315838373237600E+0;6,071634270584408400E-2;-1,564453207894404600E-1;-2,153421911331237200E-1
3,640866124513335200E+9;4,886657766972305700E+0;6,071634270584408400E-2;-7,151429366374746400E-1;7,881314941688268000E-2
3,640866124513734800E+9;4,886986802672614900E+0;6,071634270584408400E-2;-1,295556601714719800E+0;4,993172015013005400E-1
3,640866124514134900E+9;4,886328731272310900E+0;6,137440840041051600E-2;-1,970402621341792200E+0;8,174921238434651500E-1
3,640866124514534900E+9;4,887315838373237600E+0;6,071634270584408400E-2;-2,627810007932474000E+0;9,908925644984816200E-1
3,640866124514935000E+9;4,886328731272310900E+0;6,071634270584408400E-2;-3,211185218144914500E+0;1,084667010243615300E+0
3,640866124515335100E+9;4,887315838373237600E+0;6,104537555308955200E-2;-3,709670168373699900E+0;1,142905881676065100E+0
3,640866124515735100E+9;4,886986802672614900E+0;6,071634270584408400E-2;-4,127542233946384100E+0;1,180744698606585900E+0
3,640866124516135200E+9;4,887973909775423600E+0;6,104537555308955200E-2;-4,470065870711966500E+0;1,208712520925947500E+0
3,640866124516535300E+9;4,884025481381119200E+0;5,972924416456049800E-2;-4,828383276544857800E+0;1,234377111658604900E+0
3,640866124516934900E+9;4,892909445331814500E+0;6,071634270584408400E-2;-5,091610144983736300E+0;1,253132005399051600E+0
3,640866124517334900E+9;4,887315838373237600E+0;6,071634270584408400E-2;-5,211049373757581400E+0;1,262344935817151000E+0
3,640866124517735000E+9;4,891593302509874300E+0;6,104537555308955200E-2;-5,275869020441810200E+0;1,266622367832874300E+0
3,640866124518135100E+9;4,888302945476987700E+0;6,071634270584408400E-2;-5,314695005186394800E+0;1,268596567232437500E+0
3,640866124518535100E+9;4,887973909775423600E+0;6,071634270584408400E-2;-5,336082201299327600E+0;1,271228833106086400E+0
3,640866124518935200E+9;4,887973909775423600E+0;6,038730985867409700E-2;-5,329501525486641400E+0;1,271886899575850100E+0
3,640866124519335300E+9;4,885999695572628800E+0;6,104537555308955200E-2;-5,145900700551727900E+0;1,266951401065797200E+0
3,640866124519734900E+9;4,886657766972305700E+0;6,071634270584408400E-2;-4,640505164541999700E+0;1,251486839264052800E+0
3,640866124520134900E+9;4,886657766972305700E+0;6,038730985867409700E-2;-4,188413378467176400E+0;1,231086779468205700E+0
3,640866124520535000E+9;4,887644874074173800E+0;6,071634270584408400E-2;-3,843915661322124100E+0;1,213318985869835700E+0
3,640866124520935100E+9;4,887644874074173800E+0;6,104537555308955200E-2;-3,373069415248419700E+0;1,192918927028925500E+0
3,640866124521335100E+9;4,887644874074173800E+0;6,071634270584408400E-2;-2,692958497991680300E+0;1,157054308675365300E+0
3,640866125543735000E+9;4,886328731272310900E+0;6,137440840041051600E-2;3,308605856674542400E+0;-4,604716033309470000E-1
3,640866125544135100E+9;4,885670659873260200E+0;6,170344124780698800E-2;3,792286663012959000E+0;-5,154200715672480100E-1
3,640866125544535200E+9;4,886328731272310900E+0;6,236150694282654300E-2;4,191076971916891700E+0;-5,512846399430367800E-1
3,640866125544935200E+9;4,886328731272310900E+0;6,203247409527899700E-2;4,526363859730184700E+0;-5,785943567846326700E-1
3,640866125545334800E+9;4,886657766972305700E+0;6,170344124780698800E-2;4,888961016881054900E+0;-5,999814842198356600E-1
3,640866125545734900E+9;4,886328731272310900E+0;6,203247409527899700E-2;5,124879697086672800E+0;-6,213686114738408100E-1
3,640866125546134900E+9;4,885670659873260200E+0;6,170344124780698800E-2;5,226880851536885900E+0;-6,295944296011536400E-1
3,640866125546535000E+9;4,886328731272310900E+0;6,236150694282654300E-2;5,283475054119637800E+0;-6,332137895689539100E-1
3,640866125546935100E+9;4,885670659873260200E+0;6,170344124780698800E-2;5,322630351204341400E+0;-6,358460513605817000E-1
3,640866125547335100E+9;4,886657766972305700E+0;6,170344124780698800E-2;5,335462760523578900E+0;-6,368331495317632900E-1
3,640866125547735200E+9;4,886328731272310900E+0;6,203247409527899700E-2;5,321314206687609300E+0;-6,365041168080771700E-1
3,640866125548135300E+9;4,885341624174205100E+0;6,170344124780698800E-2;5,075853346907757100E+0;-6,312395932235012000E-1
3,640866125548534900E+9;4,885999695572628800E+0;6,170344124780698800E-2;4,549725371501510900E+0;-6,147879569531782300E-1
3,640866125548934900E+9;4,885999695572628800E+0;6,203247409527899700E-2;4,120334437524279600E+0;-5,924137314560159500E-1
3,640866125549335000E+9;4,886657766972305700E+0;6,236150694282654300E-2;3,778138169128797800E+0;-5,759620949337127500E-1
3,640866125549735100E+9;4,885999695572628800E+0;6,203247409527899700E-2;3,263857182752977900E+0;-5,526007708822432400E-1
3,640866125550135100E+9;4,885670659873260200E+0;6,203247409527899700E-2;2,563343552238325400E+0;-5,137749078670339500E-1
3,640866125550535200E+9;4,885999695572628800E+0;6,203247409527899700E-2;1,849340449907840500E+0;-4,627748325658002100E-1
3,640866125550935300E+9;4,886328731272310900E+0;6,203247409527899700E-2;1,146854279884403700E+0;-4,009166751098082200E-1
3,640866125551334900E+9;4,886328731272310900E+0;6,203247409527899700E-2;4,058718440786837600E-1;-3,163552547011818100E-1
3,640866125551734900E+9;4,886328731272310900E+0;6,203247409527899700E-2;-2,831229445003054000E-1;-1,745421247428654300E-1
3,640866125552135000E+9;4,885670659873260200E+0;6,170344124780698800E-2;-8,273430901751942500E-1;1,706133179841508600E-1
3,640866125552535100E+9;4,886657766972305700E+0;6,203247409527899700E-2;-1,432434193540536500E+0;5,828915770882955300E-1
3,640866125552935100E+9;4,885999695572628800E+0;6,203247409527899700E-2;-2,102344732405701900E+0;8,612535223256266900E-1
3,640866125553335200E+9;4,885999695572628800E+0;6,203247409527899700E-2;-2,745274711413070400E+0;1,009318419714508900E+0
3,640866125553735300E+9;4,886328731272310900E+0;6,203247409527899700E-2;-3,316475750360767800E+0;1,094867038285923800E+0
3,640866125554134800E+9;4,886657766972305700E+0;6,170344124780698800E-2;-3,797851029246912500E+0;1,146525246699666000E+0
3,640866125554534900E+9;4,884683552777035600E+0;6,203247409527899700E-2;-4,202561807306852700E+0;1,184693096994181600E+0
3,640866125554935000E+9;4,889290052583559600E+0;6,170344124780698800E-2;-4,537188676543321400E+0;1,210686720184440700E+0
3,640866125555335000E+9;4,885341624174205100E+0;6,236150694282654300E-2;-4,901757755105372800E+0;1,233060978780845500E+0
3,640866125555735100E+9;4,884683552777035600E+0;6,170344124780698800E-2;-5,128132881825829200E+0;1,250499739584664200E+0
3,640866125556135200E+9;4,884354517078921100E+0;6,170344124780698800E-2;-5,228159127511346100E+0;1,261357836124450400E+0
3,640866125556535200E+9;4,887644874074173800E+0;6,236150694282654300E-2;-5,285740033263540000E+0;1,261686869355215900E+0
3,640866125556934800E+9;4,884354517078921100E+0;6,203247409527899700E-2;-5,322591815965295400E+0;1,264319135206191100E+0
3,640866125557334900E+9;4,885999695572628800E+0;6,170344124780698800E-2;-5,338056404058006500E+0;1,264648168438169800E+0
3,640866125557735000E+9;4,885341624174205100E+0;6,170344124780698800E-2;-5,320946647044003400E+0;1,264977201670283400E+0
3,640866125558135000E+9;4,890277159692955100E+0;6,170344124780698800E-2;-5,064629385848941300E+0;1,260370736432962200E+0
3,640866125558535100E+9;4,885341624174205100E+0;6,203247409527899700E-2;-4,531924142526802000E+0;1,241615842524455200E+0
3,640866125558935200E+9;4,885670659873260200E+0;6,203247409527899700E-2;-4,114380905994972100E+0;1,222202882620623300E+0
3,640866125559335200E+9;4,885670659873260200E+0;6,137440840041051600E-2;-3,765934821203539100E+0;1,205422188839026200E+0
3,640866125559734800E+9;4,885341624174205100E+0;6,170344124780698800E-2;-3,246720771757563500E+0;1,181073731804832800E+0
3,640866125560134900E+9;4,886328731272310900E+0;6,170344124780698800E-2;-2,548184078667788300E+0;1,142247815309813700E+0
3,640866125560535000E+9;4,885670659873260200E+0;6,203247409527899700E-2;-1,830234697210077600E+0;1,091905739809526200E+0
3,640866125560935000E+9;4,885670659873260200E+0;6,203247409527899700E-2;-1,129066067236179000E+0;1,030047507291032000E+0
3,640866125561335100E+9;4,885999695572628800E+0;6,236150694282654300E-2;-3,857811682187006800E-1;9,468021267711870200E-1
3,640866125561735200E+9;4,886328731272310900E+0;6,170344124780698800E-2;2,979490461753885900E-1;8,092662972850632700E-1
3,640866125562135200E+9;4,885999695572628800E+0;6,170344124780698800E-2;8,441438023782932300E-1;4,805623228106817900E-1
3,640866125562535300E+9;4,886328731272310900E+0;6,203247409527899700E-2;1,450551966559284300E+0;6,203247409527899700E-2
3,640866125562934900E+9;4,885999695572628800E+0;6,203247409527899700E-2;2,123425411555956100E+0;-2,252131747931428700E-1
3,640866125563334900E+9;4,884354517078921100E+0;6,203247409527899700E-2;2,763067161219317800E+0;-3,782134147308300300E-1
3,640866125563735000E+9;4,885999695572628800E+0;6,170344124780698800E-2;3,332296332865951600E+0;-4,637619308085635900E-1
3,640866125564135100E+9;4,885012588475463600E+0;6,203247409527899700E-2;3,817622339307882300E+0;-5,183813662246701300E-1
3,640866125564535100E+9;4,885012588475463600E+0;6,170344124780698800E-2;4,212464252290175200E+0;-5,532588363515750200E-1
3,640866125564935200E+9;4,885012588475463600E+0;6,170344124780698800E-2;4,546105982256000800E+0;-5,769491931281378600E-1
3,640866125565335300E+9;4,888302945476987700E+0;6,170344124780698800E-2;4,908703159587086700E+0;-6,055750405958924000E-1
3,640866125565734900E+9;4,885999695572628800E+0;6,137440840041051600E-2;5,133763667353527200E+0;-6,216976441994336300E-1
3,640866125566134900E+9;4,886657766972305700E+0;6,236150694282654300E-2;5,230829283957142200E+0;-6,276202332529694500E-1
3,640866125566535000E+9;4,886657766972305700E+0;6,170344124780698800E-2;5,287423487224783600E+0;-6,322266913964134100E-1
3,640866125566935100E+9;4,885999695572628800E+0;6,236150694282654300E-2;5,321972278945305700E+0;-6,345299204650972600E-1
3,640866125567335100E+9;4,887644874074173800E+0;6,170344124780698800E-2;5,338753121969690900E+0;-6,394654113197748600E-1
3,640866125567735200E+9;4,888961016881054900E+0;6,170344124780698800E-2;5,317694809294231100E+0;-6,397944440430918300E-1
3,640866125568135300E+9;4,885341624174205100E+0;6,203247409527899700E-2;5,048872405575441000E+0;-6,305815277746863500E-1
3,640866125568534800E+9;4,887315838373237600E+0;6,203247409527899700E-2;4,521757364627501500E+0;-6,118266624133864600E-1
3,640866125568934900E+9;4,885999695572628800E+0;6,170344124780698800E-2;4,106185932180479400E+0;-5,927427641853521000E-1
3,640866125569335000E+9;4,886328731272310900E+0;6,137440840041051600E-2;3,752473460513100700E+0;-5,753040294705424900E-1
3,640866125569735000E+9;4,885999695572628800E+0;6,203247409527899700E-2;3,222727890679040200E+0;-5,506265744731618800E-1
3,640866125570135100E+9;4,885999695572628800E+0;6,236150694282654300E-2;2,521885283568960900E+0;-5,111426459442393000E-1
3,640866125570535200E+9;4,885999695572628800E+0;6,137440840041051600E-2;1,815120967066786000E+0;-4,598135378348269800E-1
3,640866125570935200E+9;4,885999695572628800E+0;6,203247409527899700E-2;1,102434801105518700E+0;-3,976263475343266800E-1
3,640866125571334800E+9;4,886328731272310900E+0;6,170344124780698800E-2;3,630975632632163500E-1;-3,097745992624617600E-1
3,640866125571734900E+9;4,885999695572628800E+0;6,203247409527899700E-2;-3,160262219297872400E-1;-1,620388783958385300E-1
3,640866125572135000E+9;4,885670659873260200E+0;6,137440840041051600E-2;-8,576140986831386500E-1;1,933165864369432400E-1
3,640866125572535000E+9;4,886328731272310900E+0;6,236150694282654300E-2;-1,468627787432358100E+0;6,029625895107919600E-1
3,640866125572935100E+9;4,886328731272310900E+0;6,203247409527899700E-2;-2,142157689550336900E+0;8,721116139917686200E-1
3,640866125573335200E+9;4,886657766972305700E+0;6,170344124780698800E-2;-2,784429614319469300E+0;1,016886181789159500E+0
3,640866125573735200E+9;4,885999695572628800E+0;6,137440840041051600E-2;-3,350366142377194200E+0;1,099473502602912800E+0
3,640866125574134800E+9;4,885999695572628800E+0;6,203247409527899700E-2;-3,825160775131214200E+0;1,150802678111326700E+0
3,640866125574534900E+9;4,886986802672614900E+0;6,170344124780698800E-2;-4,223619934414007700E+0;1,185351163393946400E+0
3,640866125574935000E+9;4,885341624174205100E+0;6,170344124780698800E-2;-4,559891979934210600E+0;1,210028653764414300E+0
3,640866125575335000E+9;4,885999695572628800E+0;6,170344124780698800E-2;-4,918209433061916200E+0;1,233719045219458600E+0
3,640866125575735100E+9;4,886657766972305700E+0;6,203247409527899700E-2;-5,136687757442812700E+0;1,255435237993691300E+0
3,640866125576135200E+9;4,884025481381119200E+0;6,203247409527899700E-2;-5,231778498561892500E+0;1,258067503824202000E+0
3,640866125576535200E+9;4,885341624174205100E+0;6,203247409527899700E-2;-5,287385202083623200E+0;1,262673969048320600E+0
3,640866125576934800E+9;4,888302945476987700E+0;6,170344124780698800E-2;-5,323907951105750800E+0;1,263332035511064400E+0
3,640866125577334900E+9;4,885670659873260200E+0;6,170344124780698800E-2;-5,338385437851787400E+0;1,264977201670283400E+0
3,640866125577734900E+9;4,880735124420343000E+0;6,170344124780698800E-2;-5,317656309215666800E+0;1,265306234902531700E+0
3,640866125578135000E+9;4,886657766972305700E+0;6,170344124780698800E-2;-5,035016358902691300E+0;1,260370736432962200E+0
3,640866125578535100E+9;4,887315838373237600E+0;6,203247409527899700E-2;-4,500665972598032900E+0;1,240628742857122500E+0
3,640866125578935100E+9;4,886328731272310900E+0;6,203247409527899700E-2;-4,085425985235280800E+0;1,220228683334316800E+0
3,640866125579335200E+9;4,886328731272310900E+0;6,137440840041051600E-2;-3,744547672081153700E+0;1,203447989593208200E+0
3,640866125579735300E+9;4,886657766972305700E+0;6,203247409527899700E-2;-3,213817481340859300E+0;1,179428565814905500E+0
3,640866125580134900E+9;4,886328731272310900E+0;6,170344124780698800E-2;-2,503106591182966900E+0;1,139944583031990800E+0
3,640866125580534900E+9;4,886657766972305700E+0;6,203247409527899700E-2;-1,793712069672633400E+0;1,087957341856914000E+0
3,640866125580935000E+9;4,886328731272310900E+0;6,203247409527899700E-2;-1,088266014733675100E+0;1,026099109619803600E+0
3,640866125581335100E+9;4,886328731272310900E+0;6,170344124780698800E-2;-3,492585315561068700E-1;9,408795308224783300E-1
3,640866125581735100E+9;4,886657766972305700E+0;6,203247409527899700E-2;3,308523371987898700E-1;7,984082063355048000E-1
3,640866125582135200E+9;4,888302945476987700E+0;6,170344124780698800E-2;8,707954816619121200E-1;4,581880819742946100E-1
3,640866125582535300E+9;4,885670659873260200E+0;6,170344124780698800E-2;1,484771431668585800E+0;4,525179897016793500E-2
3,640866125582934900E+9;4,885999695572628800E+0;6,203247409527899700E-2;2,158632011983916000E+0;-2,354131911838045500E-1
3,640866125583334900E+9;4,885670659873260200E+0;6,203247409527899700E-2;2,798273801976180100E+0;-3,847940699392819500E-1
3,640866126605734800E+9;4,884025481381119200E+0;6,301957263814835000E-2;5,326249748652998900E+0;-6,332137895689539100E-1
3,640866126606134900E+9;4,885670659873260200E+0;6,334860548592262400E-2;5,334475652096291900E+0;-6,332137895689539100E-1
3,640866126606535000E+9;4,883367409986457000E+0;6,334860548592262400E-2;5,276565296301044800E+0;-6,332137895689539100E-1
3,640866126606935000E+9;4,884025481381119200E+0;6,334860548592262400E-2;4,893567516744667500E+0;-6,236718405521128900E-1
3,640866126607335100E+9;4,885012588475463600E+0;6,301957263814835000E-2;4,382575432565222900E+0;-6,036008442292826200E-1
3,640866126607735200E+9;4,885012588475463600E+0;6,269053979044965400E-2;3,997933431286582600E+0;-5,841879132085100500E-1
3,640866126608135200E+9;4,884354517078921100E+0;6,301957263814835000E-2;3,607698210275239500E+0;-5,654330475017441700E-1
3,640866126608534800E+9;4,885670659873260200E+0;6,269053979044965400E-2;3,006552390259544300E+0;-5,368071995637118100E-1
3,640866126608934900E+9;4,885670659873260200E+0;6,301957263814835000E-2;2,297813265705062500E+0;-4,927168123995039300E-1
3,640866126609334900E+9;4,885012588475463600E+0;6,269053979044965400E-2;1,595984704254162400E+0;-4,394135073556555400E-1
3,640866126609735000E+9;4,884683552777035600E+0;6,334860548592262400E-2;8,721116139917686200E-1;-3,699875956899722500E-1
3,640866126610135100E+9;4,885341624174205100E+0;6,269053979044965400E-2;1,288261437189616200E-1;-2,696326005859940300E-1
3,640866126610535100E+9;4,885012588475463600E+0;6,334860548592262400E-2;-4,963361725719114300E-1;-6,793549494435051300E-2
3,640866126610935200E+9;4,885012588475463600E+0;6,301957263814835000E-2;-1,032659491093467900E+0;3,338136334342139400E-1
3,640866126611335300E+9;4,885670659873260200E+0;6,269053979044965400E-2;-1,674273207904074300E+0;7,039757234542800600E-1
3,640866126611734900E+9;4,885012588475463600E+0;6,301957263814835000E-2;-2,345499908614396400E+0;9,250859418140017200E-1
3,640866126612134900E+9;4,885341624174205100E+0;6,269053979044965400E-2;-2,970333157927469000E+0;1,043537866135197500E+0
3,640866126612535000E+9;4,883696445683631800E+0;6,334860548592262400E-2;-3,512908424878259200E+0;1,114938061563289100E+0
3,640866126612935100E+9;4,885341624174205100E+0;6,269053979044965400E-2;-3,961709516747425200E+0;1,159357541000216600E+0
3,640866126613335100E+9;4,886328731272310900E+0;6,301957263814835000E-2;-4,329897678237556700E+0;1,192918927028925500E+0
3,640866126613735200E+9;4,885670659873260200E+0;6,334860548592262400E-2;-4,684266611531922900E+0;1,214635118715708900E+0
3,640866126614135300E+9;4,886986802672614900E+0;6,301957263814835000E-2;-5,004745266163502600E+0;1,236680344199819300E+0
3,640866126614534900E+9;4,885341624174205100E+0;6,269053979044965400E-2;-5,169920160040913300E+0;1,248854573455033400E+0
3,640866126614934900E+9;4,885012588475463600E+0;6,269053979044965400E-2;-5,248888252923407500E+0;1,255106204765482400E+0
3,640866126615335000E+9;4,885012588475463600E+0;6,269053979044965400E-2;-5,296927181333026100E+0;1,258725570283174800E+0
3,640866126615735100E+9;4,885012588475463600E+0;6,301957263814835000E-2;-5,325224086249249000E+0;1,260370736432962200E+0
3,640866126616135100E+9;4,884025481381119200E+0;6,269053979044965400E-2;-5,332791863383454800E+0;1,258396537053621000E+0
3,640866126616535200E+9;4,884354517078921100E+0;6,301957263814835000E-2;-5,269946412829920500E+0;1,259383636742685800E+0
3,640866126616935300E+9;4,885341624174205100E+0;6,236150694282654300E-2;-4,877080238963632300E+0;1,248854573455033400E+0
3,640866126617334800E+9;4,885341624174205100E+0;6,301957263814835000E-2;-4,361484874261661200E+0;1,229770646595776900E+0
3,640866126617734900E+9;4,885999695572628800E+0;6,301957263814835000E-2;-3,984741836665810900E+0;1,210686720184440700E+0
3,640866126618135000E+9;4,885012588475463600E+0;6,269053979044965400E-2;-3,594837641252624400E+0;1,192260860623128600E+0
3,640866126618535000E+9;4,885341624174205100E+0;6,301957263814835000E-2;-2,992049325569075400E+0;1,163305939286176400E+0
