Time;Voltage - Dev9_ai0;Voltage - Dev9_ai1;Voltage - Dev9_ai2;Voltage - Dev9_ai3
3,64086109394866990E+9;4,90870315958708670E+0;3,86711421115279870E-2;-4,47894977112706180E+0;1,15475107635686270E+0
3,64086109394907000E+9;4,90969026675209270E+0;3,83421092693781930E-2;-4,83496394692872400E+0;1,18008663221048440E+0
3,64086109394947000E+9;4,90607087382758160E+0;3,83421092693781930E-2;-5,07844879891477860E+0;1,19719635867941570E+0
3,64086109394987010E+9;4,90771605242491300E+0;3,90001749537521730E-2;-5,19032024968587710E+0;1,20575122204712430E+0
3,64086109395027020E+9;4,90376762380452650E+0;3,86711421115279870E-2;-5,25086245538213520E+0;1,21068672018444070E+0
3,64086109395066980E+9;4,90705798098503630E+0;3,86711421115279870E-2;-5,28903037090841540E+0;1,21266091944769320E+0
3,64086109395106980E+9;4,90771605242491300E+0;3,86711421115279870E-2;-5,30614012696588140E+0;1,21233188623682040E+0
3,64086109395146990E+9;4,90903219530844040E+0;3,80130764273027690E-2;-5,29626911379349160E+0;1,21200285302608000E+0
3,64086109395187000E+9;4,90771605242491300E+0;3,83421092693781930E-2;-5,08437140461049530E+0;1,20871252092594750E+0
3,64086109395227000E+9;4,90837412386604740E+0;3,83421092693781930E-2;-4,56976298163460010E+0;1,19226086062312860E+0
3,64086109395267010E+9;4,91034833819700280E+0;3,83421092693781930E-2;-4,08970341664796420E+0;1,17120273591422900E+0
3,64086109395307020E+9;4,90837412386604740E+0;3,86711421115279870E-2;-3,71361856495713470E+0;1,15146074448428950E+0
3,64086109395346980E+9;4,90738701670481790E+0;3,90001749537521730E-2;-3,23915301488467030E+0;1,12875745491503790E+0
3,64086109395386980E+9;4,90771605242491300E+0;3,83421092693781930E-2;-2,59951318972316430E+0;1,09387993879265340E+0
3,64086109395426990E+9;4,90771605242491300E+0;3,86711421115279870E-2;-1,89834446268024480E+0;1,04551206500789330E+0
3,64086109395467000E+9;4,90738701670481790E+0;3,90001749537521730E-2;-1,19026614551564670E+0;9,85628034506791590E-1
3,64086109395507000E+9;4,90771605242491300E+0;3,86711421115279870E-2;-4,50929653617656360E-1;9,03698790465149450E-1
3,64086109395547010E+9;4,90771605242491300E+0;3,83421092693781930E-2;2,34774729840421000E-1;7,70769429921372430E-1
3,64086109395587010E+9;4,90837412386604740E+0;3,90001749537521730E-2;7,95446908824975370E-1;4,52265488885528920E-1
3,64086109395626970E+9;4,90837412386604740E+0;3,86711421115279870E-2;1,39659050550680400E+0;2,91291897193214010E-2
3,64086109395666980E+9;4,90738701670481790E+0;3,90001749537521730E-2;2,05597351919082220E+0;-2,68974535026662520E-1
3,64086109395706990E+9;4,90804508814532260E+0;3,93292077960507720E-2;2,69298292082738390E+0;-4,29213492043071800E-1
3,64086109395746990E+9;4,90376762380452650E+0;3,86711421115279870E-2;3,27043786982255160E+0;-5,20684595400037420E-1
3,64086109395787000E+9;4,90705798098503630E+0;3,83421092693781930E-2;3,75707994655926520E+0;-5,77607258590867700E-1
3,64086109395827010E+9;4,90705798098503630E+0;3,83421092693781930E-2;4,15159276509319320E+0;-6,14129891500186710E-1
3,64086109395867010E+9;4,90804508814532260E+0;3,86711421115279870E-2;4,49806681929917570E+0;-6,40452509489603190E-1
3,64086109395906970E+9;4,90705798098503630E+0;3,86711421115279870E-2;4,85638648388312340E+0;-6,65129963616847510E-1
3,64086109395946980E+9;4,90607087382758160E+0;3,90001749537521730E-2;5,09033092607809310E+0;-6,85529992193245400E-1
3,64086109395986990E+9;4,90837412386604740E+0;3,83421092693781930E-2;5,19529339388491880E+0;-6,94413875558861910E-1
3,64086109396026990E+9;4,90804508814532260E+0;3,86711421115279870E-2;5,25419084341850070E+0;-6,96717104575015230E-1
3,64086109396067000E+9;4,90771605242491300E+0;3,83421092693781930E-2;5,29170095647618850E+0;-6,99349366305475280E-1
3,64086109396107010E+9;4,90771605242491300E+0;3,86711421115279870E-2;5,30584950901721970E+0;-6,99349366305475280E-1
3,64086109396147010E+9;4,90870315958708670E+0;3,86711421115279870E-2;5,29268806477297810E+0;-6,98691300873088510E-1
3,64086109396186970E+9;4,90837412386604740E+0;3,90001749537521730E-2;5,05446601518589490E+0;-6,93755810125331380E-1
3,64086109396226980E+9;4,90738701670481790E+0;3,86711421115279870E-2;4,53524781473482450E+0;-6,76975141518236120E-1
3,64086109396266980E+9;4,90804508814532260E+0;3,86711421115279870E-2;4,07394050329518360E+0;-6,55917047435814690E-1
3,64086109396306990E+9;4,90804508814532260E+0;3,86711421115279870E-2;3,68995686914610270E+0;-6,36504116808077170E-1
3,64086109396347000E+9;4,90705798098503630E+0;3,86711421115279870E-2;3,20956651798073490E+0;-6,13800858773627670E-1
3,64086109396387000E+9;4,90738701670481790E+0;3,86711421115279870E-2;2,56334355223832540E+0;-5,77607258590867700E-1
3,64086109396427010E+9;4,90738701670481790E+0;3,83421092693781930E-2;1,85559208638687380E+0;-5,27923315650574260E-1
3,64086109396467020E+9;4,90738701670481790E+0;3,86711421115279870E-2;1,14586718033057780E+0;-4,66723225534176610E-1
3,64086109396506980E+9;4,90705798098503630E+0;3,83421092693781930E-2;4,13768634552970920E-1;-3,82819873378999360E-1
3,64086109396546980E+9;4,90738701670481790E+0;3,86711421115279870E-2;-2,67000338347246350E-1;-2,37716420683260100E-1
3,64086109396586990E+9;4,90771605242491300E+0;3,83421092693781930E-2;-8,23723730444594460E-1;1,06451909204158670E-1
3,64086109396627000E+9;4,90804508814532260E+0;3,86711421115279870E-2;-1,42749870346315370E+0;5,21362410190412740E-1
3,64086109396667000E+9;4,90672894526557000E+0;3,86711421115279870E-2;-2,08819632625928350E+0;8,01698536913388220E-1
3,64086109396707010E+9;4,90738701670481790E+0;3,86711421115279870E-2;-2,72586177669085530E+0;9,53711822093496140E-1
3,64086109396747020E+9;4,90804508814532260E+0;3,83421092693781930E-2;-3,29541764318815390E+0;1,04024753469061970E+0
3,64086109396786980E+9;4,90738701670481790E+0;3,83421092693781930E-2;-3,77613484633790630E+0;1,09453800512137380E+0
3,64086109396826980E+9;4,90672894526557000E+0;3,86711421115279870E-2;-4,16998751802434060E+0;1,13040262080528240E+0
3,64086109396866990E+9;4,90705798098503630E+0;3,80130764273027690E-2;-4,51514344060694220E+0;1,15606720910951570E+0
3,64086109396907000E+9;4,90771605242491300E+0;3,86711421115279870E-2;-4,86951246753660700E+0;1,18140276500321040E+0
3,64086109396947000E+9;4,90738701670481790E+0;3,90001749537521730E-2;-5,09522951520277800E+0;1,19884152470475240E+0
3,64086109396987010E+9;4,90837412386604740E+0;3,86711421115279870E-2;-5,19722995762862800E+0;1,20739638808959460E+0
3,64086109397027020E+9;4,91133544536672860E+0;3,83421092693781930E-2;-5,25579796155834260E+0;1,21002865376441430E+0
3,64086109397066970E+9;4,90738701670481790E+0;3,90001749537521730E-2;-5,29034650597164100E+0;1,21134478660499580E+0
3,64086109397106980E+9;4,90705798098503630E+0;3,86711421115279870E-2;-5,30745626206839470E+0;1,21233188623682040E+0
3,64086109397146990E+9;4,90738701670481790E+0;3,83421092693781930E-2;-5,28837230337793330E+0;1,21233188623682040E+0
3,64086109397186990E+9;4,90343858808820430E+0;3,90001749537521730E-2;-5,03731959428059370E+0;1,20673832167221050E+0
3,64086109397227000E+9;4,90837412386604740E+0;3,90001749537521730E-2;-4,50790470656621260E+0;1,18995762820697500E+0
3,64086109397267010E+9;4,90738701670481790E+0;3,90001749537521730E-2;-4,04627103715903850E+0;1,16824143716992860E+0
3,64086109397307010E+9;4,90804508814532260E+0;3,83421092693781930E-2;-3,67084426947986400E+0;1,14915751218118170E+0
3,64086109397346970E+9;4,90804508814532260E+0;3,90001749537521730E-2;-3,18288838913411890E+0;1,12612518949731080E+0
3,64086109397386980E+9;4,90804508814532260E+0;3,86711421115279870E-2;-2,53206147354239610E+0;1,08960250766829290E+0
3,64086109397426990E+9;4,90771605242491300E+0;3,86711421115279870E-2;-1,82233791285983360E+0;1,04024753469061970E+0
3,64086109397466990E+9;4,90804508814532260E+0;3,83421092693781930E-2;-1,11425959660141130E+0;9,78389305818826880E-1
3,64086109397507000E+9;4,90837412386604740E+0;3,83421092693781930E-2;-3,78871480252642000E-1;8,94485863882939050E-1
3,64086109499868250E+9;4,90804508814532260E+0;3,96582406384237970E-2;5,13968631433000130E+0;-6,82568697731791630E-1
3,64086109499908260E+9;4,90705798098503630E+0;3,99872734808712560E-2;5,23017121188379530E+0;-6,88820319368965590E-1
3,64086109499948260E+9;4,90541280239085080E+0;4,06453391659895720E-2;5,28117180149712520E+0;-6,91781613823821200E-1
3,64086109499988270E+9;4,90804508814532260E+0;4,03163063233931760E-2;5,31111408686459190E+0;-6,93097744691647870E-1
3,64086109500028280E+9;4,90639990954641900E+0;3,96582406384237970E-2;5,32164324281628960E+0;-6,94413875558861910E-1
3,64086109500068240E+9;4,90607087382758160E+0;4,03163063233931760E-2;5,27327493548663910E+0;-6,92768711974748760E-1
3,64086109500108240E+9;4,90705798098503630E+0;4,06453391659895720E-2;4,91034833819700280E+0;-6,83555795885958270E-1
3,64086109500148250E+9;4,90672894526557000E+0;4,03163063233931760E-2;4,36908498801509810E+0;-6,63484800015383120E-1
3,64086109500188260E+9;4,90672894526557000E+0;4,03163063233931760E-2;3,97391388339424840E+0;-6,43742836719709110E-1
3,64086109500228260E+9;4,90639990954641900E+0;4,03163063233931760E-2;3,63138870241395750E+0;-6,26962167803242650E-1
3,64086109500268270E+9;4,90705798098503630E+0;3,96582406384237970E-2;3,07630764003188610E+0;-6,01626647861135400E-1
3,64086109500308280E+9;4,90672894526557000E+0;4,06453391659895720E-2;2,34815542943075610E+0;-5,58852392833609990E-1
3,64086109500348230E+9;4,90672894526557000E+0;3,99872734808712560E-2;1,63448161029620010E+0;-5,04232958382488160E-1
3,64086109500388240E+9;4,90639990954641900E+0;3,96582406384237970E-2;9,36931133544747000E-1;-4,38755441853096510E-1
3,64086109500428250E+9;4,90705798098503630E+0;4,03163063233931760E-2;2,07135967425146590E-1;-3,45310138363010720E-1
3,64086109500468250E+9;4,90672894526557000E+0;3,99872734808712560E-2;-4,35794147089062280E-1;-1,54800156784000050E-1
3,64086109500508260E+9;4,90639990954641900E+0;4,03163063233931760E-2;-9,92846535924409970E-1;2,43987650776853830E-1
3,64086109500548270E+9;4,90738701670481790E+0;3,96582406384237970E-2;-1,61504732657778690E+0;6,25994899317029670E-1
3,64086109500588270E+9;4,90672894526557000E+0;4,03163063233931760E-2;-2,26686108752009390E+0;8,55001893847408540E-1
3,64086109500628230E+9;4,90574183810905850E+0;3,96582406384237970E-2;-2,89827496758343890E+0;9,82337703277733400E-1
3,64086109500668240E+9;4,90639990954641900E+0;3,99872734808712560E-2;-3,46059218156347060E+0;1,05801532463882750E+0
3,64086109500708250E+9;4,90738701670481790E+0;4,06453391659895720E-2;-3,91367067999271700E+0;1,10605416595599370E+0
3,64086109500748250E+9;4,90672894526557000E+0;3,99872734808712560E-2;-4,27462008831608650E+0;1,13764135076047500E+0
3,64086109500788260E+9;4,90639990954641900E+0;3,99872734808712560E-2;-4,61089215687287800E+0;1,16067367376012690E+0
3,64086109500828270E+9;4,90705798098503630E+0;4,06453391659895720E-2;-4,95473215964864710E+0;1,18502213019399850E+0
3,64086109500868270E+9;4,90705798098503630E+0;3,99872734808712560E-2;-5,14524263318209400E+0;1,19818345829422300E+0
3,64086109500908230E+9;4,90705798098503630E+0;3,99872734808712560E-2;-5,23375270096256440E+0;1,20542218883902620E+0
3,64086109500948240E+9;4,90639990954641900E+0;3,99872734808712560E-2;-5,28541099950008860E+0;1,20937058734491650E+0
3,64086109500988240E+9;4,90278051665650420E+0;4,03163063233931760E-2;-5,31535307274712740E+0;1,21101575339465220E+0
3,64086109501028250E+9;4,90738701670481790E+0;3,99872734808712560E-2;-5,32292084975012440E+0;1,21134478660499580E+0
3,64086109501068260E+9;4,90607087382758160E+0;4,03163063233931760E-2;-5,26665607529401480E+0;1,21002865376441430E+0
3,64086109501108260E+9;4,90574183810905850E+0;4,03163063233931760E-2;-4,88333187629650300E+0;1,20015765752739110E+0
3,64086109501148270E+9;4,90672894526557000E+0;4,06453391659895720E-2;-4,34240094317412420E+0;1,18008663221048440E+0
3,64086109501188280E+9;4,90672894526557000E+0;4,03163063233931760E-2;-3,95512885402450020E+0;1,16001560737991240E+0
3,64086109501228240E+9;4,90639990954641900E+0;3,96582406384237970E-2;-3,61063122587166020E+0;1,14323491485938430E+0
3,64086109501268240E+9;4,90738701670481790E+0;4,03163063233931760E-2;-3,04502361468290990E+0;1,11724129377293100E+0
3,64086109501308250E+9;4,90639990954641900E+0;4,03163063233931760E-2;-2,31325470135246960E+0;1,07380891600903360E+0
3,64086109501348260E+9;4,90639990954641900E+0;4,03163063233931760E-2;-1,60122795430530870E+0;1,01886038060190480E+0
3,64086109501388260E+9;4,90639990954641900E+0;3,99872734808712560E-2;-9,01375447490973760E-1;9,53382788981715910E-1
3,64086109501428270E+9;4,90672894526557000E+0;3,99872734808712560E-2;-1,73225993552800470E-1;8,59937390010977460E-1
3,64086109501468280E+9;4,90738701670481790E+0;3,99872734808712560E-2;4,71020367105770050E-1;6,68440157290804970E-1
3,64086109501508240E+9;4,90639990954641900E+0;3,99872734808712560E-2;1,02873137473198440E+0;2,69981249491612620E-1
3,64086109501548240E+9;4,90607087382758160E+0;4,03163063233931760E-2;1,65356554740017450E+0;-1,13012990496721320E-1
3,64086109501588250E+9;4,90607087382758160E+0;3,99872734808712560E-2;2,30274877175939570E+0;-3,40374646860408580E-1
3,64086109501628260E+9;4,90607087382758160E+0;4,03163063233931760E-2;2,92560999021613900E+0;-4,66065160039942580E-1
3,64086109501668260E+9;4,90804508814532260E+0;3,99872734808712560E-2;3,48365218221812120E+0;-5,42071723348243830E-1
3,64086109501708270E+9;4,90672894526557000E+0;3,99872734808712560E-2;3,93673294221615450E+0;-5,89123404160272310E-1
3,64086109501748280E+9;4,90442569523811220E+0;4,03163063233931760E-2;4,29044557694604920E+0;-6,20381513296811240E-1
3,64086109501788230E+9;4,91034833819700280E+0;3,99872734808712560E-2;4,63527458235816070E+0;-6,44400902165241040E-1
3,64086109501828240E+9;4,90837412386604740E+0;4,03163063233931760E-2;4,97220705965741590E+0;-6,68091258096985440E-1
3,64086109501868250E+9;4,90837412386604740E+0;4,06453391659895720E-2;5,15482196819446430E+0;-6,83226763167941510E-1
3,64086109501908250E+9;4,90771605242491300E+0;3,99872734808712560E-2;5,23642289663398760E+0;-6,89807417520930110E-1
3,64086109501948260E+9;4,90574183810905850E+0;3,99872734808712560E-2;5,28709445113085510E+0;-6,94084842842115800E-1
3,64086109501988270E+9;4,90607087382758160E+0;4,03163063233931760E-2;5,31670770092125090E+0;-6,93755810125331380E-1
3,64086109502028270E+9;4,90639990954641900E+0;3,99872734808712560E-2;5,32295938733436190E+0;-6,93755810125331380E-1
3,64086109502068230E+9;4,90541280239085080E+0;4,03163063233931760E-2;5,25386180735815330E+0;-6,92110646540835430E-1
3,64086109502108240E+9;4,90508376667295650E+0;4,03163063233931760E-2;4,84881866352401580E+0;-6,83226763167941510E-1
3,64086109502148250E+9;4,90541280239085080E+0;4,03163063233931760E-2;4,31808453127657100E+0;-6,61181570971662860E-1
3,64086109502188250E+9;4,90639990954641900E+0;3,99872734808712560E-2;3,94430074412606220E+0;-6,41768640382135320E-1
3,64086109502228260E+9;4,90639990954641900E+0;3,99872734808712560E-2;3,58598192695547580E+0;-6,24658938727889130E-1
3,64086109502268270E+9;4,90574183810905850E+0;4,03163063233931760E-2;3,00293301436425830E+0;-5,98336320577463780E-1
3,64086109502308270E+9;4,90541280239085080E+0;3,99872734808712560E-2;2,27247766861653840E+0;-5,53258836351575020E-1
3,64086109502348230E+9;4,90639990954641900E+0;3,99872734808712560E-2;1,56406846748221980E+0;-4,97652303542254810E-1
3,64086109502388240E+9;4,90639990954641900E+0;4,03163063233931760E-2;8,60924489246791880E-1;-4,31187688559018120E-1
3,64086109502428250E+9;4,90705798098503630E+0;4,06453391659895720E-2;1,32445505218713510E-1;-3,32806893198728250E-1
3,64086109502468250E+9;4,90639990954641900E+0;3,99872734808712560E-2;-5,00942630964760100E-1;-1,18277515442036490E-1
3,64086109502508260E+9;4,90508376667295650E+0;4,03163063233931760E-2;-1,05799500785319880E+0;2,93342585502055830E-1
3,64086109502548270E+9;4,90639990954641900E+0;3,99872734808712560E-2;-1,68546031885516510E+0;6,58240133897918470E-1
3,64086109502588270E+9;4,90607087382758160E+0;4,03163063233931760E-2;-2,33299666493378720E+0;8,72111613991768620E-1
3,64086109502628280E+9;4,90672894526557000E+0;3,96582406384237970E-2;-2,95947507422791030E+0;9,90892564498481620E-1
3,64086109502668240E+9;4,90705798098503630E+0;3,99872734808712560E-2;-3,51159229293999080E+0;1,06393792136889530E+0
3,64086109502708240E+9;4,90639990954641900E+0;4,03163063233931760E-2;-3,95348368835143840E+0;1,10802836497182190E+0
3,64086109502748250E+9;4,90738701670481790E+0;3,99872734808712560E-2;-4,30587824879879210E+0;1,13928651666805720E+0
3,64086109502788260E+9;4,90508376667295650E+0;3,99872734808712560E-2;-4,65235036796378500E+0;1,16264787290388520E+0
3,64086109502828260E+9;4,90705798098503630E+0;3,96582406384237970E-2;-4,98467421635759850E+0;1,18370599739551620E+0
3,64086109502868270E+9;4,90672894526557000E+0;4,06453391659895720E-2;-5,15675881225552410E+0;1,20180282355865240E+0
3,64086109502908280E+9;4,90409665952116210E+0;3,96582406384237970E-2;-5,23803013952029240E+0;1,20673832167221050E+0
3,64086109502948240E+9;4,90508376667295650E+0;4,06453391659895720E-2;-5,28738520208362320E+0;1,20937058734491650E+0
3,64086109502988240E+9;4,90574183810905850E+0;4,09743720086604560E-2;-5,31535307274712740E+0;1,21068672018444070E+0
3,64086109503028250E+9;4,90639990954641900E+0;4,03163063233931760E-2;-5,32127568082788120E+0;1,21134478660499580E+0
3,64086109503068260E+9;4,90738701670481790E+0;4,03163063233931760E-2;-5,24823018543865680E+0;1,20904155413536610E+0
3,64086109503108260E+9;4,90639990954641900E+0;4,03163063233931760E-2;-4,82608004192617110E+0;1,19884152470475240E+0
3,64086109503148270E+9;4,90639990954641900E+0;4,03163063233931760E-2;-4,29271691791611330E+0;1,17778339982824500E+0
3,64086109503188280E+9;4,90574183810905850E+0;4,03163063233931760E-2;-3,92321264051179460E+0;1,15771237505324610E+0
3,64086109503228240E+9;4,90672894526557000E+0;3,99872734808712560E-2;-3,56259240673694230E+0;1,14158974894407740E+0
3,64086109503268240E+9;4,90639990954641900E+0;4,03163063233931760E-2;-2,97263638781347960E+0;1,11329289570308410E+0
3,64086109503308250E+9;4,90705798098503630E+0;4,03163063233931760E-2;-2,23790620836443740E+0;1,06854438552026990E+0
3,64086109503348250E+9;4,90705798098503630E+0;3,99872734808712560E-2;-1,53015689705903400E+0;1,01260875104335390E+0
3,64086109503388260E+9;4,90672894526557000E+0;4,03163063233931760E-2;-8,25368893958979940E-1;9,45156961226009340E-1
3,64086109503428270E+9;4,90705798098503630E+0;3,99872734808712560E-2;-9,75484483705497120E-2;8,46776066965431730E-1
3,64086109503468270E+9;4,90705798098503630E+0;3,99872734808712560E-2;5,27943069585811940E-1;6,33562658363642890E-1
3,64086109503508230E+9;4,90607087382758160E+0;4,03163063233931760E-2;1,08762830869501670E+0;2,25561808969896390E-1
3,64086109503548240E+9;4,90705798098503630E+0;4,03163063233931760E-2;1,71937223106355130E+0;-1,42296910289525870E-1
3,64086109503588250E+9;4,90607087382758160E+0;4,03163063233931760E-2;2,36921359072495360E+0;-3,56497252389471110E-1
3,64086109503628250E+9;4,90574183810905850E+0;4,03163063233931760E-2;2,99141681851130060E+0;-4,75936142432738630E-1
3,64086109503668260E+9;4,90639990954641900E+0;3,99872734808712560E-2;3,53991708714028120E+0;-5,47665279856479500E-1
3,64086109503708270E+9;4,90639990954641900E+0;4,03163063233931760E-2;3,97720423233586960E+0;-5,93400829643894730E-1
3,64086109503748270E+9;4,90837412386604740E+0;4,03163063233931760E-2;4,32598137574059380E+0;-6,23342807826770760E-1
3,64086109503788230E+9;4,90541280239085080E+0;3,99872734808712560E-2;4,67442980487023090E+0;-6,49336393001550660E-1
3,64086109503828240E+9;4,90639990954641900E+0;3,99872734808712560E-2;5,00050413810548470E+0;-6,71381585293383990E-1
3,640861096061895400E+9;4,905083766672956500E+0;4,163243769422576200E-2;4,683881034772192600E-1;-3,772263164477084300E-1
3,640861096062295000E+9;4,904754730955377600E+0;4,196147053712021700E-2;-2,238970436416747300E-1;-2,400196501797385300E-1
3,640861096062695000E+9;4,904425695238112200E+0;4,163243769422576200E-2;-7,878591656296147800E-1;9,723898921459650500E-2
3,640861096063095100E+9;4,904425695238112200E+0;4,196147053712021700E-2;-1,383737358083755300E+0;5,111623882051272700E-1
3,640861096063495200E+9;4,905412802390850800E+0;4,196147053712021700E-2;-2,035551094572066100E+0;7,911694791035174300E-1
3,640861096063895200E+9;4,906070873827581600E+0;4,130340485140585000E-2;-2,678152022774953300E+0;9,454859943348066200E-1
3,640861096064295300E+9;4,905083766672956500E+0;4,163243769422576200E-2;-3,272056305975072500E+0;1,034653971263241200E+0
3,640861096064695400E+9;4,904754730955377600E+0;4,196147053712021700E-2;-3,766592887337949500E+0;1,089273474505764800E+0
3,640861096065094900E+9;4,905412802390850800E+0;4,163243769422576200E-2;-4,160445554745110500E+0;1,126125189497310800E+0
3,640861096065495000E+9;4,905412802390850800E+0;4,196147053712021700E-2;-4,497704672359192900E+0;1,151460744484289500E+0
3,640861096065895100E+9;4,905412802390850800E+0;4,130340485140585000E-2;-4,863918897408454200E+0;1,176138233844848900E+0
3,640861096066295100E+9;4,899161123804625500E+0;4,163243769422576200E-2;-5,108061827972108800E+0;1,192260860623128600E+0
3,640861096066695200E+9;4,905412802390850800E+0;4,163243769422576200E-2;-5,216313913320858500E+0;1,202131856765299900E+0
3,640861096067095300E+9;4,905083766672956500E+0;4,196147053712021700E-2;-5,277843222992621500E+0;1,206409288463716300E+0
3,640861096067495300E+9;4,906070873827581600E+0;4,130340485140585000E-2;-5,316011140308617700E+0;1,208712520925947500E+0
3,640861096067894900E+9;4,904425695238112200E+0;4,163243769422576200E-2;-5,333778964756215000E+0;1,209041554135366100E+0
3,640861096068295000E+9;4,904754730955377600E+0;4,130340485140585000E-2;-5,317327275433877200E+0;1,209370587344916500E+0
3,640861096068695100E+9;4,905412802390850800E+0;4,163243769422576200E-2;-5,086016572869555200E+0;1,204435089215523600E+0
3,640861096069095100E+9;4,905083766672956500E+0;4,163243769422576200E-2;-4,552324212056859700E+0;1,187325362596384400E+0
3,640861096069495200E+9;4,904754730955377600E+0;4,196147053712021700E-2;-4,094638914458977600E+0;1,165280138436167500E+0
3,640861096069895300E+9;4,905412802390850800E+0;4,130340485140585000E-2;-3,761328358275347400E+0;1,148170412624645000E+0
3,640861096070295300E+9;4,904754730955377600E+0;4,163243769422576200E-2;-3,287191820174302700E+0;1,126454222674078400E+0
3,640861096070694900E+9;4,904425695238112200E+0;4,196147053712021700E-2;-2,589642206724429600E+0;1,089273474505764800E+0
3,640861096071095000E+9;4,904754730955377600E+0;4,163243769422576200E-2;-1,857215377152146500E+0;1,037944302686782300E+0
3,640861096071495100E+9;4,904096659521162100E+0;4,229050338008922400E-2;-1,164272563945067500E+0;9,767441402160826900E-1
3,640861096071895100E+9;4,904754730955377600E+0;4,196147053712021700E-2;-4,384264091017407400E-1;8,967890955199068200E-1
3,640861096072295200E+9;4,905083766672956500E+0;4,196147053712021700E-2;2,508973415226450900E-1;7,595823063569212500E-1
3,640861096072695300E+9;4,904425695238112200E+0;4,163243769422576200E-2;8,161759915893892500E-1;4,252847874239502100E-1
3,640861096073095300E+9;4,907057980985036300E+0;4,163243769422576200E-2;1,418306702786187500E+0;8,729153778495856200E-3
3,640861096073495400E+9;4,903109552372197500E+0;4,163243769422576200E-2;2,073412300413243000E+0;-2,722648628209539700E-1
3,640861096073895000E+9;4,905083766672956500E+0;4,196147053712021700E-2;2,711079789513683600E+0;-4,242780007451167900E-1
3,640861096074295000E+9;4,905083766672956500E+0;4,163243769422576200E-2;3,299063859665196200E+0;-5,141039406071710200E-1
3,640861096074695100E+9;4,905083766672956500E+0;4,163243769422576200E-2;3,788338246066830400E+0;-5,690524075616068000E-1
3,640861096075095200E+9;4,904096659521162100E+0;4,196147053712021700E-2;4,176270393888301200E+0;-6,045879424127794700E-1
3,640861096075495200E+9;4,905083766672956500E+0;4,196147053712021700E-2;4,509583056420570600E+0;-6,299234623257059500E-1
3,640861096075895300E+9;4,904754730955377600E+0;4,130340485140585000E-2;4,876128624727879700E+0;-6,555880147144836900E-1
3,640861096076295400E+9;4,905083766672956500E+0;4,163243769422576200E-2;5,114350547447830100E+0;-6,746719124858461300E-1
3,640861096076695000E+9;4,905741838109058500E+0;4,130340485140585000E-2;5,220958202995681100E+0;-6,819106322954864300E-1
3,640861096077095000E+9;4,903767623804526500E+0;4,163243769422576200E-2;5,279197584976529400E+0;-6,848719267576378600E-1
3,640861096077495100E+9;4,906399909546419000E+0;4,163243769422576200E-2;5,317694809294231100E+0;-6,865170903463666500E-1
3,640861096077895200E+9;4,905083766672956500E+0;4,130340485140585000E-2;5,335462760523578900E+0;-6,878332212166545800E-1
3,640861096078295200E+9;4,904096659521162100E+0;4,163243769422576200E-2;5,315062520306311100E+0;-6,878332212166545800E-1
3,640861096078695300E+9;4,905412802390850800E+0;4,163243769422576200E-2;5,056769266228993600E+0;-6,822396650136584000E-1
3,640861096079095400E+9;4,905741838109058500E+0;4,163243769422576200E-2;4,524389647536224000E+0;-6,631557672949710500E-1
3,640861096079495000E+9;4,905083766672956500E+0;4,163243769422576200E-2;4,080850237834708200E+0;-6,430847712740143100E-1
3,640861096079895000E+9;4,905083766672956500E+0;4,163243769422576200E-2;3,736021725045787900E+0;-6,253170041781982400E-1
3,640861096080295100E+9;4,905412802390850800E+0;4,163243769422576200E-2;3,244444156441403500E+0;-6,029427787734045200E-1
3,640861096080695200E+9;4,904096659521162100E+0;4,163243769422576200E-2;2,550182196764565900E+0;-5,647749820357355100E-1
3,640861096081095200E+9;4,904425695238112200E+0;4,163243769422576200E-2;1,820385502773962600E+0;-5,127878096463399600E-1
3,640861096081495300E+9;4,905083766672956500E+0;4,196147053712021700E-2;1,121518725036001300E+0;-4,506006208681708200E-1
3,640861096081895300E+9;4,904754730955377600E+0;4,163243769422576200E-2;3,933685926032798300E-1;-3,660392025383363800E-1
3,640861096082294900E+9;4,904425695238112200E+0;4,163243769422576200E-2;-2,831229445003054000E-1;-2,163292895016238100E-1
3,640861096082695000E+9;4,904096659521162100E+0;4,163243769422576200E-2;-8,355689077305212800E-1;1,357358338631479700E-1
3,640861096083095100E+9;4,904425695238112200E+0;4,163243769422576200E-2;-1,438027748961078000E+0;5,420914874195464900E-1
3,640861096083495100E+9;4,904754730955377600E+0;4,196147053712021700E-2;-2,091486653264994300E+0;8,086082311634295000E-1
3,640861096083895200E+9;4,905083766672956500E+0;4,130340485140585000E-2;-2,728165006222822900E+0;9,550279545418127700E-1
3,640861096084295300E+9;4,905412802390850800E+0;4,130340485140585000E-2;-3,310553157680929700E+0;1,039589468403190100E+0
3,640861096084695300E+9;4,904754730955377600E+0;4,130340485140585000E-2;-3,790283268479634100E+0;1,092234772973064800E+0
3,640861096085094900E+9;4,905741838109058500E+0;4,163243769422576200E-2;-4,176239149199045800E+0;1,126783255850974100E+0
3,640861096085495000E+9;4,906399909546419000E+0;4,196147053712021700E-2;-4,510536973481710500E+0;1,151131711297743500E+0
3,640861096085895100E+9;4,910348338197002800E+0;4,163243769422576200E-2;-4,880041540850578800E+0;1,176796300237815700E+0
